#Energy data:
#X,Y,Z,Energy
-0.000412756,-0.00108881,232.737,2.87543
-13.0652,54.6937,106.481,0.00053728
-10.9656,55.2915,106.959,0.0367039
-44.2947,45.8951,99.3351,0.00292242
-44.2203,45.7872,99.141,0.00687836
-39.78,78.6752,128.697,0.00311618
-73.539,57.0269,196.273,0.00321089
-34.8443,74.3133,253.019,0.0138058
-62.1798,71.6293,225.571,0.00153282
-80.8932,54.6719,212.422,0.0138924
29.8331,8.36782,231.005,0.00216222
29.8354,8.36712,231.007,0.00297645
29.8382,8.36575,231.009,0.00395964
29.842,8.36447,231.012,0.0065837
29.8464,8.36439,231.013,0.0206236
13.004,24.1902,218.517,0.00513914
